"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
80,"1","2025-01-06T23:35:04.877200Z",65,"/data/upload/5/366ca60a-image_65.jpg","[{""x"":4.131746031746034,""y"":12.22222222222222,""width"":89.81111111111116,""height"":74.92063492063498,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",6.222,"2025-01-06T23:35:04.877220Z"
81,"1","2025-01-06T23:35:26.552781Z",66,"/data/upload/5/77177df4-image_66.jpg","[{""x"":5.653968253968254,""y"":30.634920634920647,""width"":82.63492063492068,""height"":69.36507936507935,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":26.095238095238088,""y"":0.6349206349206349,""width"":36.098412698412666,""height"":10.952380952380953,""rotation"":0,""rectanglelabels"":[""Şapka""],""original_width"":300,""original_height"":411}]",19.605,"2025-01-06T23:35:26.552813Z"
82,"1","2025-01-06T23:35:31.452338Z",67,"/data/upload/5/52ececc4-image_67.jpg","[{""x"":2.392063492063492,""y"":12.698412698412698,""width"":94.5952380952381,""height"":74.60317460317461,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",3.849,"2025-01-06T23:35:31.452361Z"
92,"1","2025-01-06T23:38:02.191764Z",68,"/data/upload/5/292c61d2-image_68.jpg","[{""x"":31.749206349206325,""y"":52.2222222222222,""width"":34.79365079365077,""height"":47.777777777777644,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",22.457,"2025-01-06T23:38:02.191777Z"
83,"1","2025-01-06T23:35:50.755596Z",69,"/data/upload/5/319b656c-image_69.jpg","[{""x"":9.785714285714286,""y"":36.03174603174603,""width"":88.94126984126984,""height"":50.476190476190474,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":6.958730158730159,""y"":83.8095238095238,""width"":80.02539682539681,""height"":16.19047619047605,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",12.726,"2025-01-06T23:35:50.755615Z"
84,"1","2025-01-06T23:35:59.079948Z",70,"/data/upload/5/6c64bdff-image_70.jpg","[{""x"":6.523809523809524,""y"":15.396825396825395,""width"":86.76666666666665,""height"":71.42857142857137,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",7.566,"2025-01-06T23:35:59.079970Z"
85,"1","2025-01-06T23:36:07.957198Z",71,"/data/upload/5/431db179-image_71.jpg","[{""x"":20.223809523809514,""y"":25.71428571428572,""width"":54.14761904761905,""height"":61.58730158730151,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",8.179,"2025-01-06T23:36:07.957213Z"
86,"1","2025-01-06T23:36:17.210052Z",72,"/data/upload/5/ff7146d6-image_72.jpg","[{""x"":15.952380952380931,""y"":30.15873015873015,""width"":75.95238095238088,""height"":49.99999999999993,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":450}]",8.543,"2025-01-06T23:36:17.210071Z"
87,"1","2025-01-06T23:36:26.155357Z",73,"/data/upload/5/b3c81006-image_73.jpg","[{""x"":4.56666666666666,""y"":1.746031746031746,""width"":93.29047619047613,""height"":92.53968253968246,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",8.032,"2025-01-06T23:36:26.155372Z"
88,"1","2025-01-06T23:36:35.312792Z",74,"/data/upload/5/2032a56c-image_74.jpg","[{""x"":12.612698412698418,""y"":9.523809523809524,""width"":82.63492063492068,""height"":68.41269841269828,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",8.311,"2025-01-06T23:36:35.312820Z"
89,"1","2025-01-06T23:36:45.429640Z",75,"/data/upload/5/20076a57-image_75.jpg","[{""x"":10.43809523809525,""y"":33.01587301587304,""width"":89.56190476190471,""height"":62.22222222222214,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",9.192,"2025-01-06T23:36:45.429659Z"
90,"1","2025-01-06T23:36:53.678090Z",76,"/data/upload/5/1c92312f-image_76.jpg","[{""x"":6.306349206349207,""y"":11.746031746031745,""width"":90.02857142857147,""height"":76.34920634920634,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",6.943,"2025-01-06T23:36:53.678107Z"
93,"1","2025-01-06T23:38:09.603826Z",77,"/data/upload/5/7ae975b6-image_77.jpg","[{""x"":31.531746031746028,""y"":44.28571428571428,""width"":33.92380952380951,""height"":55.71428571428571,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",13.965,"2025-01-06T23:38:09.603849Z"
94,"1","2025-01-06T23:38:30.457691Z",78,"/data/upload/5/6f863a4d-image_78.jpg","[{""x"":20.876190476190466,""y"":27.777777777777775,""width"":57.40952380952382,""height"":33.33333333333333,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":19.57142857142857,""y"":59.36507936507935,""width"":57.84444444444442,""height"":40.63492063492059,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",20.113,"2025-01-06T23:38:30.457707Z"
95,"1","2025-01-06T23:38:47.126234Z",79,"/data/upload/5/1cd0f55d-image_79.jpg","[{""x"":24.13809523809524,""y"":29.682539682539684,""width"":53.06031746031746,""height"":29.365079365079367,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":25.877777777777784,""y"":55.71428571428573,""width"":48.058730158729965,""height"":44.28571428571425,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",15.742,"2025-01-06T23:38:47.126256Z"
96,"1","2025-01-06T23:39:04.931723Z",80,"/data/upload/5/efbd0d8b-image_80.jpg","[{""x"":16.09206349206348,""y"":29.999999999999993,""width"":63.93333333333335,""height"":58.57142857142856,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":21.74603174603175,""y"":81.42857142857143,""width"":58.49682539682536,""height"":18.571428571428577,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",17.084,"2025-01-06T23:39:04.931748Z"
97,"1","2025-01-06T23:39:17.153557Z",81,"/data/upload/5/7f47d7ed-image_81.jpg","[{""x"":18.91904761904763,""y"":27.77777777777778,""width"":62.84603174603173,""height"":58.09523809523805,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",11.392,"2025-01-06T23:39:17.153576Z"
98,"1","2025-01-06T23:39:40.125329Z",82,"/data/upload/5/8c0f8aa0-image_82.jpg","[{""x"":29.357142857142854,""y"":16.507936507936506,""width"":45.44920634920634,""height"":37.61904761904765,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":33.27142857142857,""y"":50.63492063492063,""width"":33.05396825396822,""height"":39.36507936507943,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":30.87936507936508,""y"":90.47619047619048,""width"":31.096825396825402,""height"":9.365079365079367,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",22.232,"2025-01-06T23:39:40.125352Z"
100,"1","2025-01-06T23:40:22.929270Z",84,"/data/upload/5/5c14b432-image_84.jpg","[{""x"":10.65555555555556,""y"":14.126984126984127,""width"":79.37301587301593,""height"":72.8571428571428,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",6.981,"2025-01-06T23:40:22.929293Z"
99,"1","2025-01-06T23:40:15.217406Z",85,"/data/upload/5/1cdfa2df-image_85.jpg","[{""x"":15.222222222222218,""y"":29.682539682539733,""width"":73.71904761904767,""height"":65.55555555555559,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",20.073,"2025-01-06T23:40:15.217436Z"
101,"1","2025-01-06T23:40:41.994250Z",86,"/data/upload/5/d595520a-image_86.jpg","[{""x"":20.00634920634921,""y"":26.50793650793652,""width"":58.93174603174602,""height"":48.7301587301587,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":20.441269841269857,""y"":71.74603174603169,""width"":47.40634920634923,""height"":28.253968253968182,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",18.069,"2025-01-06T23:40:41.994267Z"
102,"1","2025-01-06T23:40:46.070809Z",87,"/data/upload/5/27dbf0dd-image_87.jpg","[{""x"":13.482539682539683,""y"":10.634920634920634,""width"":71.76190476190476,""height"":76.34920634920636,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",2.909,"2025-01-06T23:40:46.070833Z"
103,"1","2025-01-06T23:40:55.632085Z",88,"/data/upload/5/7bd1d539-image_88.jpg","[{""x"":9.568253968253968,""y"":8.412698412698411,""width"":81.54761904761902,""height"":79.52380952380949,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",8.959,"2025-01-06T23:40:55.632102Z"
104,"1","2025-01-06T23:41:20.421836Z",89,"/data/upload/5/29e8b63e-image_89.jpg","[{""x"":35.01111111111111,""y"":21.269841269841255,""width"":37.62063492063493,""height"":32.22222222222218,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":32.836507936507935,""y"":52.53968253968253,""width"":37.40317460317461,""height"":37.30158730158723,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":23.26825396825396,""y"":86.98412698412699,""width"":45.66666666666665,""height"":10.634920634920725,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",23.436,"2025-01-06T23:41:20.421849Z"
105,"1","2025-01-06T23:41:33.311597Z",91,"/data/upload/5/24121412-image_91.jpg","[{""x"":6.958730158730159,""y"":13.65079365079365,""width"":83.28730158730161,""height"":71.904761904762,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",6.24,"2025-01-06T23:41:33.311610Z"
106,"1","2025-01-06T23:41:44.889381Z",92,"/data/upload/5/23c8f14d-image_92.jpg","[{""x"":12.612698412698414,""y"":9.206349206349207,""width"":73.5015873015873,""height"":77.3015873015873,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",5.383,"2025-01-06T23:41:44.889400Z"
107,"1","2025-01-06T23:41:51.925768Z",93,"/data/upload/5/240de7d8-image_93.jpg","[{""x"":11.742857142857144,""y"":7.777777777777778,""width"":75.02380952380952,""height"":63.49206349206349,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",5.421,"2025-01-06T23:41:51.925786Z"
108,"1","2025-01-06T23:42:18.073058Z",94,"/data/upload/5/d4c07b3d-image_94.jpg","[{""x"":27.18253968253969,""y"":15.555555555555554,""width"":48.711111111111144,""height"":36.507936507936556,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":35.66349206349203,""y"":46.03174603174601,""width"":33.9238095238095,""height"":43.49206349206351,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":34.79365079365079,""y"":89.52380952380953,""width"":43.27460317460318,""height"":8.412698412698404,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",25.098,"2025-01-06T23:42:18.073076Z"
109,"1","2025-01-06T23:42:41.442692Z",95,"/data/upload/5/9dc729f9-image_95.jpg","[{""x"":25.442857142857132,""y"":16.03174603174603,""width"":50.01587301587303,""height"":22.85714285714287,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":31.749206349206364,""y"":39.04761904761904,""width"":38.27301587301587,""height"":52.85714285714278,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":30.009523809523813,""y"":88.88888888888889,""width"":46.971428571428575,""height"":7.777777777777786,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",22.511,"2025-01-06T23:42:41.442722Z"
110,"1","2025-01-06T23:42:47.795510Z",96,"/data/upload/5/7a89edf4-image_96.jpg","[{""x"":7.611111111111112,""y"":16.03174603174603,""width"":84.80952380952381,""height"":65.71428571428572,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",5.173,"2025-01-06T23:42:47.795534Z"
111,"1","2025-01-06T23:43:00.278711Z",97,"/data/upload/5/25df5aa0-image_97.jpg","[{""x"":15.657142857142858,""y"":29.04761904761905,""width"":68.28253968253969,""height"":54.12698412698413,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":18.484126984126977,""y"":83.17460317460319,""width"":60.453968253968235,""height"":16.82539682539681,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",11.241,"2025-01-06T23:43:00.278731Z"
112,"1","2025-01-06T23:43:13.180197Z",98,"/data/upload/5/8581d626-image_98.jpg","[{""x"":1.7396825396825397,""y"":37.30158730158727,""width"":96.33492063492056,""height"":58.412698412698326,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",10.759,"2025-01-06T23:43:13.180219Z"
113,"1","2025-01-06T23:43:23.107401Z",99,"/data/upload/5/27306583-image_99.jpg","[{""x"":23.920634920634924,""y"":19.365079365079367,""width"":59.14920634920634,""height"":56.03174603174601,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":25.442857142857143,""y"":71.4285714285715,""width"":51.32063492063489,""height"":28.571428571428502,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",14.737000000000002,"2025-01-06T23:43:29.279480Z"
114,"1","2025-01-06T23:43:36.923765Z",100,"/data/upload/5/4ff78114-image_100.jpg","[{""x"":4.131746031746027,""y"":18.412698412698415,""width"":85.67936507936503,""height"":81.58730158730155,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",6.454,"2025-01-06T23:43:36.923792Z"
115,"1","2025-01-06T23:43:59.400211Z",102,"/data/upload/5/91917825-image_102.jpg","[{""x"":15.222222222222223,""y"":26.50793650793651,""width"":68.28253968253969,""height"":58.41269841269842,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":16.526984126984132,""y"":76.82539682539684,""width"":66.54285714285707,""height"":22.857142857142946,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",14.843,"2025-01-06T23:43:59.400235Z"
116,"1","2025-01-06T23:44:18.623841Z",103,"/data/upload/5/729b1016-image_103.jpg","[{""x"":9.133333333333345,""y"":25.079365079365086,""width"":77.41587301587295,""height"":65.23809523809531,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",18.004,"2025-01-06T23:44:18.623859Z"
117,"1","2025-01-06T23:44:30.485694Z",104,"/data/upload/5/d3579caf-image_104.jpg","[{""x"":9.568253968253956,""y"":13.650793650793652,""width"":81.33015873015866,""height"":72.22222222222217,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",6.336,"2025-01-06T23:44:30.485710Z"
118,"1","2025-01-06T23:44:37.934520Z",105,"/data/upload/5/e7ccd125-image_105.jpg","[{""x"":13.917460317460318,""y"":7.777777777777778,""width"":78.28571428571428,""height"":76.82539682539684,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",6.563,"2025-01-06T23:44:37.934534Z"
119,"1","2025-01-06T23:44:52.780092Z",106,"/data/upload/5/690eaf17-image_106.jpg","[{""x"":35.01111111111111,""y"":36.19047619047619,""width"":31.096825396825402,""height"":28.41269841269842,""rotation"":0,""rectanglelabels"":[""Etek""],""original_width"":300,""original_height"":411},{""x"":34.57619047619046,""y"":76.82539682539684,""width"":33.488888888888894,""height"":18.88888888888891,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",13.495,"2025-01-06T23:44:52.780114Z"
120,"1","2025-01-06T23:45:10.496864Z",107,"/data/upload/5/205b4e7f-image_107.jpg","[{""x"":16.744444444444433,""y"":26.190476190476115,""width"":73.28412698412691,""height"":64.12698412698407,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":23.920634920634924,""y"":86.82539682539694,""width"":62.411111111111154,""height"":13.174603174603044,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",16.769,"2025-01-06T23:45:10.496885Z"
121,"1","2025-01-06T23:45:34.301268Z",108,"/data/upload/5/22b83847-image_108.jpg","[{""x"":27.400000000000002,""y"":17.93650793650794,""width"":40.665079365079364,""height"":34.76190476190476,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":29.139682539682525,""y"":51.26984126984109,""width"":39.14285714285716,""height"":37.3015873015873,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":33.70634920634921,""y"":89.04761904761904,""width"":42.1873015873016,""height"":7.301587301587318,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",22.773,"2025-01-06T23:45:34.301292Z"
